Lead ID,Budget ($),Designation,Person Name,Number of People to Hire,Revenue ($),Company Name,Company Image URL,Timeline (weeks)
3943,131321,Medical secretary,Jose Guerra,11,24191532,"Graves, Cooper and Clark",https://dummyimage.com/640x480,7
3944,13093,Further education lecturer,Wanda Nielsen,7,25521303,"Johnson, Lutz and Mcdaniel",https://placekitten.com/640/480,1
3945,188616,Further education lecturer,Curtis Wright,45,22237772,Lee-Koch,https://placeimg.com/640/480/any,10
3946,191081,Firefighter,Jennifer Spencer,24,39060765,"Goodman, Sherman and Patterson",https://www.lorempixel.com/640/480,3
3947,108057,Early years teacher,Dominique Moore,24,28385657,Lee-Norris,https://dummyimage.com/640x480,12
3948,167953,Chartered management accountant,Julia Lyons,14,26224805,"Arroyo, Gentry and Walker",https://placekitten.com/640/480,10
3949,171839,Private music teacher,Peter Chambers,24,5116551,Williams-Smith,https://www.lorempixel.com/640/480,2
3950,181817,Cabin crew,Tiffany Hardy,11,6870603,Jones PLC,https://placeimg.com/640/480/any,14
3951,110854,Magazine journalist,Bethany Huang MD,8,27596476,Todd Inc,https://www.lorempixel.com/640/480,8
3952,69530,"Engineer, chemical",Samuel Carter,44,3485135,"Davis, Cruz and Martinez",https://dummyimage.com/640x480,8
3953,43993,Archivist,Paul Martinez,15,18081180,Lane-Hartman,https://www.lorempixel.com/640/480,11
3954,37132,"Merchandiser, retail",Vincent Martinez,42,26975275,"Wallace, Hendricks and Brown",https://dummyimage.com/640x480,14
3955,182685,Health physicist,Deanna Guzman,2,44490897,"Le, Hodge and Berry",https://placeimg.com/640/480/any,9
3956,66552,Research scientist (life sciences),Rodney Carter,24,11585378,Jones Ltd,https://placeimg.com/640/480/any,13
3957,80092,"Surveyor, planning and development",Denise Johnson,45,38712785,Johnson-Donovan,https://dummyimage.com/640x480,9
3958,143789,"Engineer, biomedical",Timothy Holloway,10,39782442,Thompson Ltd,https://placeimg.com/640/480/any,11
3959,111696,Clinical research associate,Laurie Barrett,32,13287716,Gonzalez-Mills,https://www.lorempixel.com/640/480,13
3960,165610,Telecommunications researcher,Joyce Welch,17,4143180,Smith-Marshall,https://placeimg.com/640/480/any,2
3961,183094,Information systems manager,Fred Fox,10,48076777,Chapman Inc,https://placekitten.com/640/480,7
3962,48890,"Journalist, broadcasting",Amy Arnold,22,3475860,Holloway and Sons,https://www.lorempixel.com/640/480,7
3963,194752,Production manager,Brandon Park,6,6644430,"Brown, Holland and Anderson",https://placekitten.com/640/480,4
3964,49407,"Surveyor, hydrographic",Robert Mckenzie Jr.,27,14107301,Whitaker-Brooks,https://placekitten.com/640/480,6
3965,33402,Barrister's clerk,Dr. Jason Rhodes,20,10731631,Rodriguez Group,https://dummyimage.com/640x480,1
3966,168296,Marine scientist,Tracy Henry,1,17288958,Torres-Mcconnell,https://www.lorempixel.com/640/480,14
3967,121749,Homeopath,Ronald Williams,17,1552118,Barber-Wright,https://placeimg.com/640/480/any,6
3968,80286,Sub,Jason Martin,1,49915517,Allen Group,https://www.lorempixel.com/640/480,15
3969,23820,"Exhibitions officer, museum/gallery",Michael Bell,37,6844787,Fields Group,https://dummyimage.com/640x480,13
3970,110958,Agricultural engineer,Nancy Martin,15,30461442,Johnson PLC,https://placekitten.com/640/480,1
3971,45837,"Research officer, government",Tina Lee,1,10707684,Romero PLC,https://placeimg.com/640/480/any,5
3972,162050,"Surveyor, building control",Brenda Turner,17,26156766,Hubbard-Rodriguez,https://www.lorempixel.com/640/480,4
3973,154785,Chief Strategy Officer,Amanda Brown,46,30283150,"Paul, Knox and Huff",https://www.lorempixel.com/640/480,6
3974,50431,Pharmacologist,David Martinez,45,36143714,Dominguez Inc,https://dummyimage.com/640x480,11
3975,41207,Telecommunications researcher,Garrett Chan,43,12382414,Cannon Group,https://dummyimage.com/640x480,15
3976,16142,"Administrator, Civil Service",Amanda Morrison,44,40483009,King-Jones,https://www.lorempixel.com/640/480,11
3977,13755,"Psychologist, educational",William Wright,38,1460452,Berry Ltd,https://www.lorempixel.com/640/480,5
3978,76366,Local government officer,Allen Wheeler,43,6555016,King Inc,https://dummyimage.com/640x480,5
3979,121929,Editorial assistant,Barbara Harrison,2,48798947,Young-Evans,https://www.lorempixel.com/640/480,3
3980,180414,"Conservation officer, nature",Nicholas Jimenez,18,48261910,Martinez LLC,https://placeimg.com/640/480/any,10
3981,89229,Clinical biochemist,Jeffrey Phelps,12,27575065,Flores-Cantrell,https://www.lorempixel.com/640/480,15
3982,16121,Software engineer,Andrew Brooks,29,11025556,Brown and Sons,https://www.lorempixel.com/640/480,2
3983,169376,Soil scientist,Kelli Walsh,23,35390907,"King, Arellano and Miller",https://placeimg.com/640/480/any,7
3984,58294,Archivist,Joseph Johnson,47,27927311,"Calhoun, Castro and Thompson",https://www.lorempixel.com/640/480,10
3985,97994,"Civil engineer, contracting",Christopher Gutierrez,9,47002828,Valdez Ltd,https://dummyimage.com/640x480,15
3986,74902,Restaurant manager,John Johnson,8,29097217,Lee-Willis,https://placekitten.com/640/480,12
3987,53704,Archaeologist,Cory Sanchez,50,23896737,"Morgan, Perry and Butler",https://placekitten.com/640/480,8
3988,186330,"Teacher, early years/pre",Scott Hammond,16,27709166,Swanson Ltd,https://placeimg.com/640/480/any,5
3989,44612,Computer games developer,Lisa Smith,23,32619920,Wilson-Hill,https://dummyimage.com/640x480,9
3990,187089,Architectural technologist,Stephanie Ingram,29,30533768,"Vega, Jacobs and Zavala",https://dummyimage.com/640x480,1
3991,125149,Legal secretary,Katherine Alexander,10,48893998,Brandt-Walsh,https://placekitten.com/640/480,13
3992,106081,"Engineer, civil (contracting)",Kayla Dickerson,12,38435968,Morgan-Watts,https://placeimg.com/640/480/any,3
3993,127679,"Nurse, children's",Mr. David Taylor,12,35073757,"Hughes, Castro and Perez",https://placekitten.com/640/480,8
3994,164299,"Designer, graphic",Javier Sexton,30,15665726,Holden-Christensen,https://www.lorempixel.com/640/480,5
3995,68922,Clinical embryologist,Andrew Lee,10,42996922,"Bailey, Woods and Rogers",https://placeimg.com/640/480/any,2
3996,75736,Airline pilot,Lisa Smith,14,5969953,Wiggins-Ford,https://dummyimage.com/640x480,10
3997,92435,Publishing copy,Jamie Joseph,4,28021224,Mcdonald-Morris,https://dummyimage.com/640x480,9
3998,162906,"Embryologist, clinical",Earl Brown,47,10626122,Mcgrath-Lawrence,https://www.lorempixel.com/640/480,13
3999,172397,Ship broker,Shannon Vargas,20,19883154,"Nguyen, Beard and Perez",https://dummyimage.com/640x480,1
4000,39546,Barrister,Harold Long,41,48826010,"Moore, Hamilton and Brady",https://dummyimage.com/640x480,3
4001,98410,Comptroller,Dustin Vargas,39,38099744,"Craig, Cantu and Lee",https://placekitten.com/640/480,14
4002,168044,Trading standards officer,Tracy Shelton,7,29339634,Ellis LLC,https://dummyimage.com/640x480,14
4003,193455,"Buyer, industrial",Allison Sellers,30,11634216,Mclaughlin PLC,https://dummyimage.com/640x480,14
4004,13696,Special educational needs teacher,Steven Grant,41,24819163,"Rodgers, Murray and Delgado",https://placekitten.com/640/480,4
4005,62445,Hydrogeologist,Tracy Carr,24,39886352,Jones-Martin,https://placekitten.com/640/480,7
4006,98921,Film/video editor,Ricky Kirk,10,16991712,"Jones, Newton and Lee",https://placekitten.com/640/480,4
4007,159085,Emergency planning/management officer,Jake Torres,45,2340237,"Little, Smith and Glover",https://placeimg.com/640/480/any,11
4008,161474,"Buyer, industrial",Charles Fleming,38,33099990,"Long, Simon and Hudson",https://placekitten.com/640/480,2
4009,178329,Animal technologist,Stacy Perez,36,21212329,"Zimmerman, Sanchez and Burns",https://placeimg.com/640/480/any,2
4010,132251,Building surveyor,Jesse Thomas,17,13070098,Swanson PLC,https://placeimg.com/640/480/any,16
4011,77552,Public relations account executive,Ronald Gomez,21,10138976,"Diaz, Schneider and Burns",https://dummyimage.com/640x480,10
4012,72417,Gaffer,Rachel Johnson,46,13231456,"Boyer, Clay and Lewis",https://placeimg.com/640/480/any,1
4013,51126,Chief Financial Officer,Matthew Mclean,3,49750620,"Schultz, Baker and Fischer",https://placekitten.com/640/480,7
4014,43743,Dentist,Lori Howell,1,38522890,Patrick PLC,https://placekitten.com/640/480,14
4015,96467,Counselling psychologist,Andrew Wells,18,35764606,"Jimenez, Lee and Mcclure",https://www.lorempixel.com/640/480,9
4016,50073,"Runner, broadcasting/film/video",Kimberly Hernandez,2,13751018,Gardner-Brown,https://placekitten.com/640/480,12
4017,27243,"Production designer, theatre/television/film",Jeffery Baker,40,20207588,Bell and Sons,https://www.lorempixel.com/640/480,10
4018,30328,Accommodation manager,Kathleen Miller,48,10911810,Smith PLC,https://www.lorempixel.com/640/480,2
4019,10209,Hydrogeologist,Richard Gomez,4,40280746,Graves-Martin,https://placeimg.com/640/480/any,7
4020,19800,"Therapist, music",Misty Orozco,32,31180613,Martin Ltd,https://placekitten.com/640/480,14
4021,75749,Restaurant manager,Samantha Wood,19,35491985,Powers-Jensen,https://dummyimage.com/640x480,15
4022,97817,Secretary/administrator,Denise Green,20,8317591,Byrd-Dixon,https://placeimg.com/640/480/any,8
4023,38007,Geographical information systems officer,Jim Erickson,42,34310797,Fox Ltd,https://dummyimage.com/640x480,3
4024,48550,Investment analyst,Matthew Bates,49,6297595,Gibson-Wallace,https://placeimg.com/640/480/any,4
4025,181242,Actor,John Webb,49,38564583,Khan-Campbell,https://www.lorempixel.com/640/480,14
4026,166620,"Administrator, Civil Service",John Grant,7,31633971,Williams and Sons,https://placeimg.com/640/480/any,9
4027,169447,Warden/ranger,Bridget Montgomery,9,28473162,"Branch, Cox and Aguilar",https://placeimg.com/640/480/any,4
4028,138396,Medical technical officer,Justin Yang,7,40228365,Mason-Tanner,https://placekitten.com/640/480,6
4029,75839,Rural practice surveyor,Willie Martin,27,23313076,Miller Inc,https://placekitten.com/640/480,8
4030,131964,Contracting civil engineer,Luke Martinez,21,33468866,Harrington PLC,https://placekitten.com/640/480,10
4031,197224,Community arts worker,Mary Adams,35,5906015,Cunningham-Griffin,https://www.lorempixel.com/640/480,2
4032,100094,Chartered accountant,Jonathan Morgan,24,42551178,Lewis-Fisher,https://www.lorempixel.com/640/480,1
4033,60012,Geographical information systems officer,James Harvey,32,20083775,"Martinez, Ward and Moran",https://placekitten.com/640/480,7
4034,192079,Editorial assistant,Alan Gregory,12,2407491,Neal-Gray,https://dummyimage.com/640x480,1
4035,176007,Diagnostic radiographer,Justin Duncan,23,22380424,Hill Group,https://placekitten.com/640/480,4
4036,81495,"Lecturer, higher education",Kenneth Lucas,36,40646028,Christian-Perkins,https://www.lorempixel.com/640/480,5
4037,107489,Applications developer,Christopher Blair,49,19274147,Hernandez-Reed,https://dummyimage.com/640x480,2
4038,176314,Advertising account executive,Levi Kelley,29,39528230,"Trujillo, Frederick and Kennedy",https://dummyimage.com/640x480,10
4039,110681,Recruitment consultant,Taylor Bolton,3,43000065,Russell and Sons,https://placekitten.com/640/480,13
4040,36326,Retail buyer,Jeffrey Wilson,43,2305139,Beck-Thompson,https://placeimg.com/640/480/any,4
4041,140194,Amenity horticulturist,Andrea Stone,8,10029330,"Nguyen, Marks and Price",https://placekitten.com/640/480,11
4042,95331,Data processing manager,Michael Smith,34,6891238,Dyer-Green,https://placekitten.com/640/480,11
4043,63811,"Engineer, automotive",Joshua Harrell,14,2950419,Mccall-Evans,https://dummyimage.com/640x480,10
4044,63537,"Scientist, research (physical sciences)",Breanna Good,36,23676599,"Smith, Hall and Mcgrath",https://placekitten.com/640/480,11
4045,67829,Forest/woodland manager,Parker Ayala,48,44128180,Harris-Rose,https://dummyimage.com/640x480,7
4046,19552,Medical technical officer,Michael Williams,46,6619880,"Mills, Lopez and Jacobs",https://placekitten.com/640/480,4
4047,25485,Theatre director,Patricia Shaw,32,19264690,Armstrong-Williams,https://placekitten.com/640/480,11
4048,174612,Midwife,Allen Lewis,7,39734552,"Ruiz, Colon and Gordon",https://www.lorempixel.com/640/480,1
4049,87505,Warehouse manager,Joshua Miller,10,7598323,"Dorsey, Wilcox and Rodriguez",https://placeimg.com/640/480/any,12
4050,60984,"Research officer, political party",Denise Davis,12,22015768,Griffith PLC,https://placekitten.com/640/480,13
4051,187185,Tax adviser,Mariah Dominguez,40,47644603,Patterson-Davis,https://placeimg.com/640/480/any,10
4052,148677,"Therapist, sports",Mr. Jeremy Parker,23,31064255,Pratt-Green,https://placeimg.com/640/480/any,4
4053,109603,"Administrator, arts",Julie Jacobson,11,48790301,"Noble, Wilkins and Davis",https://placeimg.com/640/480/any,11
4054,91389,Network engineer,Ricky Martinez,13,47868436,Moore-Lee,https://dummyimage.com/640x480,12
4055,165829,Passenger transport manager,Gerald Edwards,12,8844335,Bautista-Adams,https://placeimg.com/640/480/any,6
4056,134142,Oceanographer,Sarah Flores,7,48627013,Thomas PLC,https://www.lorempixel.com/640/480,13
4057,54865,"Administrator, education",Douglas Wilkerson,44,17132305,Carter-Small,https://placeimg.com/640/480/any,14
4058,72811,Engineering geologist,Caitlin Harrison,10,22267504,Miller Ltd,https://placekitten.com/640/480,12
4059,18337,Interior and spatial designer,William Johnson,7,26270442,"Ritter, Bell and Hammond",https://dummyimage.com/640x480,5
4060,87670,Tax inspector,Nathan Pena,27,47684515,York and Sons,https://dummyimage.com/640x480,13
4061,142911,"Teacher, secondary school",Jennifer Harris,7,21689031,Allen Inc,https://placekitten.com/640/480,4
4062,63102,Product manager,Valerie Washington,50,3755415,"Horn, Brock and Norris",https://www.lorempixel.com/640/480,2
4063,27702,Arboriculturist,Theodore Gutierrez,24,2642257,"Adams, Wheeler and Montes",https://placekitten.com/640/480,15
4064,26359,"Physicist, medical",John Cole,23,15519372,"Fleming, Tucker and Peters",https://placekitten.com/640/480,10
4065,98038,Dancer,Caitlin Hunter,25,45095572,"Terry, Reyes and Jones",https://dummyimage.com/640x480,11
4066,42514,"Engineer, structural",Kevin Williams,44,32295111,Lutz-Meyers,https://dummyimage.com/640x480,6
4067,184290,Chartered accountant,Ashley Lin,36,23415153,Davis Group,https://placeimg.com/640/480/any,12
4068,144012,Cabin crew,Thomas Miller,33,23540881,Padilla-Randall,https://www.lorempixel.com/640/480,6
4069,33953,Child psychotherapist,Ryan Harrison,37,38549839,"Snyder, Horn and Torres",https://dummyimage.com/640x480,6
4070,48226,Geophysical data processor,Leonard Pennington,42,13875109,Glover-Mccoy,https://placekitten.com/640/480,4
4071,12052,"Scientist, marine",Anthony Young,39,20316685,Mathews-Ramirez,https://placekitten.com/640/480,8
4072,196678,Private music teacher,Jessica Saunders,7,4861183,Green-Bauer,https://placeimg.com/640/480/any,1
4073,185884,Probation officer,Jason Cross,30,13786781,Lane and Sons,https://dummyimage.com/640x480,10
4074,147377,Armed forces logistics/support/administrative officer,Eric Swanson,31,27820708,Carter Inc,https://placeimg.com/640/480/any,8
4075,149479,Industrial buyer,Courtney Young,45,5964748,Morgan and Sons,https://placeimg.com/640/480/any,8
4076,10785,Sport and exercise psychologist,Melissa Dalton,46,49868975,"Reed, Martinez and Jensen",https://placeimg.com/640/480/any,5
4077,132026,Airline pilot,Nathan Harrell,37,36741263,Taylor and Sons,https://www.lorempixel.com/640/480,16
4078,155344,Tour manager,Jennifer Chapman MD,21,8445872,Hunter-Martinez,https://placekitten.com/640/480,9
4079,20491,"Development worker, international aid",Tina Hawkins,34,41443802,Allen-Cunningham,https://placekitten.com/640/480,12
4080,87480,"Scientist, research (physical sciences)",Sarah Craig,46,6053271,Young Inc,https://www.lorempixel.com/640/480,9
4081,144181,"Designer, television/film set",Kevin Cooke,21,38669271,"Kennedy, Rivera and Calderon",https://www.lorempixel.com/640/480,10
4082,153587,Physiotherapist,Jerry Pham,40,23113348,"Harris, Gallegos and Hull",https://www.lorempixel.com/640/480,4
4083,130741,Medical laboratory scientific officer,Stephanie Mack,20,10095242,Bush and Sons,https://dummyimage.com/640x480,16
4084,178844,Patent examiner,Jack Roy,34,39665518,"Mendoza, Tucker and Jefferson",https://placeimg.com/640/480/any,14
4085,163212,Operational researcher,Bonnie Smith,8,24776130,"Shea, Garrison and Campbell",https://www.lorempixel.com/640/480,14
4086,82981,Learning disability nurse,Rebecca Robbins,32,22681895,Adams-Levine,https://dummyimage.com/640x480,2
4087,43052,Fine artist,George Allen,30,10943362,"Lawson, Thomas and Jordan",https://dummyimage.com/640x480,1
4088,54541,Data scientist,Sarah Cox,29,21667971,Jones Group,https://placeimg.com/640/480/any,8
4089,139672,"Scientist, water quality",Amy Freeman,5,8844525,Marquez-Lopez,https://dummyimage.com/640x480,8
4090,143485,Horticultural therapist,Timothy Collins,30,34991254,"Johnson, Navarro and Reed",https://dummyimage.com/640x480,11
4091,159099,Chief Marketing Officer,Kim Williams,12,2659574,Perry LLC,https://placekitten.com/640/480,7
4092,150391,Analytical chemist,Michael Evans,39,10277976,"Burch, Stevens and Haynes",https://placeimg.com/640/480/any,16
